"c_table","c_facet","c_cid"
"Vocab:File_Type",NULL,"recordedit"
"Vocab:File_Type",NULL,"recordedit"
"Vocab:File_Type",NULL,"recordedit"
"RNASeq:File",NULL,"recordedit"
"RNASeq:Replicate","{""and"": [{""source"": ""RID"", ""choices"": [""16-QK2A""]}]}","recordedit"
"RNASeq:Replicate",NULL,"recordedit"
"RNASeq:File","{""and"": [{""source"": ""RID"", ""choices"": [""16-QK2G""]}]}","recordedit"
"Vocab:File_Type",NULL,"recordedit"
"Vocab:File_Type",NULL,"recordedit"
"Vocab:File_Type",NULL,"recordedit"
"Vocab:File_Type",NULL,"recordedit"
"Vocab:File_Type",NULL,"recordedit"
"RNASeq:File",NULL,"recordedit"
"RNASeq:Experiment","{""and"": [{""source"": ""RID"", ""choices"": [""16-QK1P""]}]}","recordedit"
"RNASeq:Experiment",NULL,"recordedit"
"Vocab:Alignment_Format","{""and"": [{""source"": ""Name"", ""choices"": [""bam""]}]}","recordedit"
"Common:boolean_xref","{""and"": [{""source"": ""text_value"", ""choices"": [""yes""]}]}","recordedit"
"Common:boolean_xref","{""and"": [{""source"": ""text_value"", ""choices"": [""no""]}]}","recordedit"
"Vocab:Sequencing_Platform","{""and"": [{""source"": ""Name"", ""choices"": [""NextSeq500""]}]}","recordedit"
"Vocab:Aligner",NULL,"recordedit"
"Vocab:Transcriptome_Model","{""and"": [{""source"": ""Name"", ""choices"": [""RefSeq""]}]}","recordedit"
"Vocab:File_Type","{""and"": [{""source"": ""Name"", ""choices"": [""bigWig""]}]}","recordedit"
"Common:boolean_xref","{""and"": [{""source"": ""text_value"", ""choices"": [""yes""]}]}","recordedit"
"Common:boolean_xref","{""and"": [{""source"": ""text_value"", ""choices"": [""no""]}]}","recordedit"
"RNASeq:Experiment_Settings","{""and"": [{""source"": ""RID"", ""choices"": [""16-QK2M""]}]}","recordedit"
"Common:boolean_xref","{""and"": [{""source"": ""text_value"", ""choices"": [""yes""]}]}","recordedit"
"Vocab:Alignment_Format",NULL,"recordedit"
"Vocab:Alignment_Format",NULL,"recordedit"
"Vocab:Alignment_Format",NULL,"recordedit"
"Vocab:Alignment_Format",NULL,"recordedit"
"Vocab:Alignment_Format",NULL,"recordedit"
"Vocab:Aligner",NULL,"recordedit"
"Vocab:Aligner",NULL,"recordedit"
"Vocab:Aligner",NULL,"recordedit"
"Vocab:Aligner",NULL,"recordedit"
"Vocab:Reference_Genome",NULL,"recordedit"
"Vocab:Reference_Genome",NULL,"recordedit"
"Vocab:Reference_Genome",NULL,"recordedit"
"Vocab:Reference_Genome",NULL,"recordedit"
"Vocab:Reference_Genome",NULL,"recordedit"
"Vocab:Reference_Genome",NULL,"recordedit"
"Vocab:Reference_Genome",NULL,"recordedit"
"Vocab:Reference_Genome",NULL,"recordedit"
"Vocab:Reference_Genome",NULL,"recordedit"
"Vocab:Reference_Genome",NULL,"recordedit"
"Vocab:Library_Type",NULL,"recordedit"
"Vocab:Library_Type",NULL,"recordedit"
"Vocab:Library_Type",NULL,"recordedit"
"Vocab:Library_Type",NULL,"recordedit"
"Vocab:Library_Type",NULL,"recordedit"
"Protocol:Reference",NULL,"recordedit"
"Protocol:Reference","{""and"": [{""source"": ""Category"", ""choices"": [""Library construction protocol""]}]}","recordedit"
"Protocol:Reference","{""and"": [{""source"": ""Category"", ""choices"": [""Library construction protocol""]}]}","recordedit"
"Protocol:Reference",NULL,"recordedit"
"Protocol:Reference",NULL,"recordedit"
"Protocol:Reference",NULL,"recordedit"
"Protocol:Reference",NULL,"recordedit"
"Protocol:Reference",NULL,"recordedit"
"Protocol:Reference","{""and"": [{""search"": [""hPSC to NPC Morizane protocol""], ""source"": ""*""}]}","recordedit"
"Protocol:Reference","{""and"": [{""search"": [""hPSC to NPC Morizane protocol""], ""source"": ""*""}]}","recordedit"
"Protocol:Reference",NULL,"recordedit"
"Protocol:Reference",NULL,"recordedit"
"Protocol:Reference",NULL,"recordedit"
"Protocol:Reference",NULL,"recordedit"
"Protocol:Reference",NULL,"recordedit"
"Protocol:Reference","{""and"": [{""search"": [""28496395""], ""source"": ""*""}]}","recordedit"
"Protocol:Reference",NULL,"recordedit"
"Protocol:Reference",NULL,"recordedit"
"Protocol:Reference","{""and"": [{""search"": [""28496395""], ""source"": ""*""}]}","recordedit"
"Vocab:Sequencing_Platform",NULL,"recordedit"
"Vocab:Sequencing_Platform",NULL,"recordedit"
"Vocab:Sequencing_Platform",NULL,"recordedit"
"Vocab:Sequencing_Platform",NULL,"recordedit"
"Vocab:Sequencing_Platform",NULL,"recordedit"
"RNASeq:Experiment_Settings",NULL,"recordedit"
"RNASeq:Replicate","{""and"": [{""source"": ""RID"", ""choices"": [""16-QK2M""]}]}","recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Common:Gene",NULL,"recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Gene_Expression:Image",NULL,"recordedit"
"Vocabulary:Anatomy",NULL,"recordedit"
"RNASeq:Replicate",NULL,"recordedit"
"RNASeq:File","{""and"": [{""source"": ""RID"", ""choices"": [""16-QK2R""]}]}","recordedit"
"Vocab:File_Type",NULL,"recordedit"
"Vocab:File_Type",NULL,"recordedit"
"Vocab:File_Type",NULL,"recordedit"
"Vocab:File_Type",NULL,"recordedit"
"Vocab:File_Type",NULL,"recordedit"
"RNASeq:File",NULL,"recordedit"
"RNASeq:Replicate","{""and"": [{""source"": ""RID"", ""choices"": [""16-QK2M""]}]}","recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Common:Gene",NULL,"recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Gene_Expression:Image",NULL,"recordedit"
"Vocabulary:Anatomy",NULL,"recordedit"
"RNASeq:Replicate",NULL,"recordedit"
"RNASeq:File","{""and"": [{""source"": ""RID"", ""choices"": [""16-QK2W""]}]}","recordedit"
"Vocab:File_Type",NULL,"recordedit"
"Vocab:File_Type",NULL,"recordedit"
"Vocab:File_Type",NULL,"recordedit"
"Vocab:File_Type",NULL,"recordedit"
"Vocab:File_Type",NULL,"recordedit"
"RNASeq:File",NULL,"recordedit"
"RNASeq:Replicate","{""and"": [{""source"": ""RID"", ""choices"": [""16-QK2M""]}]}","recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Common:Gene",NULL,"recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Gene_Expression:Image",NULL,"recordedit"
"Vocabulary:Anatomy",NULL,"recordedit"
"RNASeq:Replicate",NULL,"recordedit"
"RNASeq:File","{""and"": [{""source"": ""RID"", ""choices"": [""16-QK30""]}]}","recordedit"
"Vocab:File_Type",NULL,"recordedit"
"Vocab:File_Type",NULL,"recordedit"
"Vocab:File_Type",NULL,"recordedit"
"Vocab:File_Type",NULL,"recordedit"
"Vocab:File_Type",NULL,"recordedit"
"RNASeq:File",NULL,"recordedit"
"RNASeq:Experiment","{""and"": [{""source"": ""RID"", ""choices"": [""16-QK2M""]}]}","recordedit"
"RNASeq:Experiment",NULL,"recordedit"
"Vocab:Alignment_Format","{""and"": [{""source"": ""Name"", ""choices"": [""bam""]}]}","recordedit"
"Common:boolean_xref","{""and"": [{""source"": ""text_value"", ""choices"": [""yes""]}]}","recordedit"
"Common:boolean_xref","{""and"": [{""source"": ""text_value"", ""choices"": [""no""]}]}","recordedit"
"Vocab:Transcriptome_Model","{""and"": [{""source"": ""Name"", ""choices"": [""RefSeq""]}]}","recordedit"
"Vocab:Sequencing_Platform","{""and"": [{""source"": ""Name"", ""choices"": [""NextSeq500""]}]}","recordedit"
"Vocab:File_Type","{""and"": [{""source"": ""Name"", ""choices"": [""bigWig""]}]}","recordedit"
"Common:boolean_xref","{""and"": [{""source"": ""text_value"", ""choices"": [""yes""]}]}","recordedit"
"Common:boolean_xref","{""and"": [{""source"": ""text_value"", ""choices"": [""no""]}]}","recordedit"
"RNASeq:Experiment_Settings","{""and"": [{""source"": ""RID"", ""choices"": [""16-QK34""]}]}","recordedit"
"Common:boolean_xref","{""and"": [{""source"": ""text_value"", ""choices"": [""yes""]}]}","recordedit"
"Vocab:Alignment_Format",NULL,"recordedit"
"Vocab:Alignment_Format",NULL,"recordedit"
"Vocab:Alignment_Format",NULL,"recordedit"
"Vocab:Alignment_Format",NULL,"recordedit"
"Vocab:Alignment_Format",NULL,"recordedit"
"Vocab:Aligner",NULL,"recordedit"
"Vocab:Aligner",NULL,"recordedit"
"Vocab:Aligner",NULL,"recordedit"
"Vocab:Aligner",NULL,"recordedit"
"Vocab:Aligner",NULL,"recordedit"
"Vocab:Reference_Genome",NULL,"recordedit"
"Vocab:Reference_Genome",NULL,"recordedit"
"Vocab:Reference_Genome",NULL,"recordedit"
"Vocab:Reference_Genome",NULL,"recordedit"
"Vocab:Reference_Genome",NULL,"recordedit"
"Vocab:Library_Type",NULL,"recordedit"
"Vocab:Library_Type",NULL,"recordedit"
"Vocab:Library_Type",NULL,"recordedit"
"Vocab:Library_Type",NULL,"recordedit"
"Vocab:Library_Type",NULL,"recordedit"
"Protocol:Reference","{""and"": [{""source"": ""Category"", ""choices"": [""Library construction protocol""]}]}","recordedit"
"Protocol:Reference","{""and"": [{""source"": ""Category"", ""choices"": [""Library construction protocol""]}]}","recordedit"
"Protocol:Reference",NULL,"recordedit"
"Protocol:Reference",NULL,"recordedit"
"Protocol:Reference",NULL,"recordedit"
"Protocol:Reference",NULL,"recordedit"
"Protocol:Reference","{""and"": [{""search"": [""28496395""], ""source"": ""*""}]}","recordedit"
"Protocol:Reference","{""and"": [{""search"": [""28496395""], ""source"": ""*""}]}","recordedit"
"Protocol:Reference",NULL,"recordedit"
"Vocab:Sequencing_Platform",NULL,"recordedit"
"Vocab:Sequencing_Platform",NULL,"recordedit"
"Vocab:Sequencing_Platform",NULL,"recordedit"
"Vocab:Sequencing_Platform",NULL,"recordedit"
"Vocab:Sequencing_Platform",NULL,"recordedit"
"RNASeq:Experiment_Settings",NULL,"recordedit"
"RNASeq:Replicate","{""and"": [{""source"": ""RID"", ""choices"": [""16-QK34""]}]}","recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Common:Gene",NULL,"recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Vocab:File_Type",NULL,"recordedit"
"Gene_Expression:Image",NULL,"recordedit"
"Vocabulary:Anatomy",NULL,"recordedit"
"RNASeq:Replicate",NULL,"recordedit"
"RNASeq:File","{""and"": [{""source"": ""RID"", ""choices"": [""16-QK38""]}]}","recordedit"
"Vocab:File_Type",NULL,"recordedit"
"Vocab:File_Type",NULL,"recordedit"
"Vocab:File_Type",NULL,"recordedit"
"Vocab:File_Type",NULL,"recordedit"
"RNASeq:File",NULL,"recordedit"
"RNASeq:Replicate","{""and"": [{""source"": ""RID"", ""choices"": [""16-QK34""]}]}","recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Common:Gene",NULL,"recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Gene_Expression:Image",NULL,"recordedit"
"Vocabulary:Anatomy",NULL,"recordedit"
"RNASeq:Replicate",NULL,"recordedit"
"RNASeq:File","{""and"": [{""source"": ""RID"", ""choices"": [""16-QK3C""]}]}","recordedit"
"Vocab:File_Type",NULL,"recordedit"
"Vocab:File_Type",NULL,"recordedit"
"Vocab:File_Type",NULL,"recordedit"
"Vocab:File_Type",NULL,"recordedit"
"Vocab:File_Type",NULL,"recordedit"
"RNASeq:File",NULL,"recordedit"
"RNASeq:Replicate","{""and"": [{""source"": ""RID"", ""choices"": [""16-QK34""]}]}","recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Common:Gene",NULL,"recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Gene_Expression:Image",NULL,"recordedit"
"Vocabulary:Anatomy",NULL,"recordedit"
"RNASeq:Replicate",NULL,"recordedit"
"RNASeq:File","{""and"": [{""source"": ""RID"", ""choices"": [""16-QK3G""]}]}","recordedit"
"Vocab:File_Type",NULL,"recordedit"
"Vocab:File_Type",NULL,"recordedit"
"Vocab:File_Type",NULL,"recordedit"
"Vocab:File_Type",NULL,"recordedit"
"Vocab:File_Type",NULL,"recordedit"
"RNASeq:File",NULL,"recordedit"
"RNASeq:Experiment","{""and"": [{""source"": ""RID"", ""choices"": [""16-QK34""]}]}","recordedit"
"RNASeq:Experiment",NULL,"recordedit"
"Vocab:Alignment_Format","{""and"": [{""source"": ""Name"", ""choices"": [""bam""]}]}","recordedit"
"Common:boolean_xref","{""and"": [{""source"": ""text_value"", ""choices"": [""yes""]}]}","recordedit"
"Vocab:Sequencing_Platform","{""and"": [{""source"": ""Name"", ""choices"": [""NextSeq500""]}]}","recordedit"
"Common:boolean_xref","{""and"": [{""source"": ""text_value"", ""choices"": [""no""]}]}","recordedit"
"Vocab:Transcriptome_Model","{""and"": [{""source"": ""Name"", ""choices"": [""RefSeq""]}]}","recordedit"
"Vocab:File_Type","{""and"": [{""source"": ""Name"", ""choices"": [""bigWig""]}]}","recordedit"
"RNASeq:Experiment_Settings","{""and"": [{""source"": ""RID"", ""choices"": [""16-QK3M""]}]}","recordedit"
"Common:boolean_xref","{""and"": [{""source"": ""text_value"", ""choices"": [""yes""]}]}","recordedit"
"Common:boolean_xref","{""and"": [{""source"": ""text_value"", ""choices"": [""no""]}]}","recordedit"
"Common:boolean_xref","{""and"": [{""source"": ""text_value"", ""choices"": [""yes""]}]}","recordedit"
"Vocab:Alignment_Format",NULL,"recordedit"
"Vocab:Alignment_Format",NULL,"recordedit"
"Vocab:Alignment_Format",NULL,"recordedit"
"Vocab:Alignment_Format",NULL,"recordedit"
"Vocab:Alignment_Format",NULL,"recordedit"
"Vocab:Aligner",NULL,"recordedit"
"Vocab:Aligner",NULL,"recordedit"
"Vocab:Aligner",NULL,"recordedit"
"Vocab:Aligner",NULL,"recordedit"
"Vocab:Aligner",NULL,"recordedit"
"Vocab:Reference_Genome",NULL,"recordedit"
"Vocab:Reference_Genome",NULL,"recordedit"
"Vocab:Reference_Genome",NULL,"recordedit"
"Vocab:Reference_Genome",NULL,"recordedit"
"Vocab:Reference_Genome",NULL,"recordedit"
"Vocab:Library_Type",NULL,"recordedit"
"Vocab:Library_Type",NULL,"recordedit"
"Vocab:Library_Type",NULL,"recordedit"
"Vocab:Library_Type",NULL,"recordedit"
"Vocab:Library_Type",NULL,"recordedit"
"Protocol:Reference","{""and"": [{""source"": ""Category"", ""choices"": [""Library construction protocol""]}]}","recordedit"
"Protocol:Reference","{""and"": [{""source"": ""Category"", ""choices"": [""Library construction protocol""]}]}","recordedit"
"Protocol:Reference",NULL,"recordedit"
"Protocol:Reference",NULL,"recordedit"
"Protocol:Reference",NULL,"recordedit"
"Protocol:Reference",NULL,"recordedit"
"Protocol:Reference","{""and"": [{""search"": [""28496395""], ""source"": ""*""}]}","recordedit"
"Protocol:Reference","{""and"": [{""search"": [""28496395""], ""source"": ""*""}]}","recordedit"
"Protocol:Reference",NULL,"recordedit"
"Vocab:Sequencing_Platform",NULL,"recordedit"
"Vocab:Sequencing_Platform",NULL,"recordedit"
"Vocab:Sequencing_Platform",NULL,"recordedit"
"Vocab:Sequencing_Platform",NULL,"recordedit"
"Vocab:Sequencing_Platform",NULL,"recordedit"
"RNASeq:Experiment_Settings",NULL,"recordedit"
"RNASeq:Replicate","{""and"": [{""source"": ""RID"", ""choices"": [""16-QK3M""]}]}","recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Vocabulary:Species",NULL,"recordedit"
"Common:Gene",NULL,"recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Vocabulary:Species",NULL,"recordedit"
"Gene_Expression:Image",NULL,"recordedit"
"Vocabulary:Anatomy",NULL,"recordedit"
"Vocab:Status","{""and"": [{""source"": ""Name"", ""choices"": [""In Preparation""]}]}","recordedit"
"Vocabulary:Species",NULL,"recordedit"
"Vocabulary:Species",NULL,"recordedit"
"Vocabulary:Species",NULL,"recordedit"
"Vocabulary:Assay_Type",NULL,"recordedit"
"Vocabulary:Assay_Type",NULL,"recordedit"
"Vocabulary:Assay_Type",NULL,"recordedit"
"Vocabulary:Assay_Type",NULL,"recordedit"
"Vocabulary:Assay_Type",NULL,"recordedit"
"Vocabulary:Assay_Type","{""and"": [{""source"": ""Name"", ""choices"": [""Metabolomics""]}]}","recordedit"
"Vocabulary:Assay_Type","{""and"": [{""source"": ""Name"", ""choices"": [""Metabolomics""]}]}","recordedit"
"Common:Principal_Investigator",NULL,"recordedit"
"Common:Principal_Investigator",NULL,"recordedit"
"Common:Person",NULL,"recordedit"
"Common:Principal_Investigator",NULL,"recordedit"
"Common:Principal_Investigator",NULL,"recordedit"
"Common:Consortium",NULL,"recordedit"
"Common:Consortium",NULL,"recordedit"
"Common:Consortium",NULL,"recordedit"
"Common:Consortium",NULL,"recordedit"
"Common:Consortium",NULL,"recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Common:Gene",NULL,"recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Vocabulary:Anatomy",NULL,"recordedit"
"Gene_Expression:Image",NULL,"recordedit"
"Vocab:File_Type",NULL,"recordedit"
"RNASeq:Replicate",NULL,"recordedit"
"RNASeq:File","{""and"": [{""source"": ""RID"", ""choices"": [""16-QK3W""]}]}","recordedit"
"Vocab:File_Type",NULL,"recordedit"
"Vocab:File_Type",NULL,"recordedit"
"Vocab:File_Type",NULL,"recordedit"
"Vocab:File_Type",NULL,"recordedit"
"RNASeq:File",NULL,"recordedit"
"RNASeq:Replicate","{""and"": [{""source"": ""RID"", ""choices"": [""16-QK3M""]}]}","recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Common:Gene",NULL,"recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Gene_Expression:Image",NULL,"recordedit"
"Vocabulary:Anatomy",NULL,"recordedit"
"RNASeq:Replicate",NULL,"recordedit"
"RNASeq:File","{""and"": [{""source"": ""RID"", ""choices"": [""16-QK40""]}]}","recordedit"
"Vocab:File_Type",NULL,"recordedit"
"Vocab:File_Type",NULL,"recordedit"
"Vocab:File_Type",NULL,"recordedit"
"Vocab:File_Type",NULL,"recordedit"
"Vocab:File_Type",NULL,"recordedit"
"RNASeq:File",NULL,"recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"RNASeq:Replicate","{""and"": [{""source"": ""RID"", ""choices"": [""16-QK3M""]}]}","recordedit"
"Common:Gene",NULL,"recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"RNASeq:Replicate",NULL,"recordedit"
"Gene_Expression:Image",NULL,"recordedit"
"Vocabulary:Anatomy",NULL,"recordedit"
"RNASeq:File","{""and"": [{""source"": ""RID"", ""choices"": [""16-QK44""]}]}","recordedit"
"Vocab:File_Type",NULL,"recordedit"
"Vocab:File_Type",NULL,"recordedit"
"Vocab:File_Type",NULL,"recordedit"
"Vocab:File_Type",NULL,"recordedit"
"Vocab:File_Type",NULL,"recordedit"
"RNASeq:File",NULL,"recordedit"
"RNASeq:Experiment","{""and"": [{""source"": ""RID"", ""choices"": [""16-QK3M""]}]}","recordedit"
"RNASeq:Experiment",NULL,"recordedit"
"Vocab:Alignment_Format","{""and"": [{""source"": ""Name"", ""choices"": [""bam""]}]}","recordedit"
"Common:boolean_xref","{""and"": [{""source"": ""text_value"", ""choices"": [""yes""]}]}","recordedit"
"Vocab:Sequencing_Platform","{""and"": [{""source"": ""Name"", ""choices"": [""NextSeq500""]}]}","recordedit"
"Vocab:File_Type","{""and"": [{""source"": ""Name"", ""choices"": [""bigWig""]}]}","recordedit"
"Common:boolean_xref","{""and"": [{""source"": ""text_value"", ""choices"": [""no""]}]}","recordedit"
"Vocab:Transcriptome_Model","{""and"": [{""source"": ""Name"", ""choices"": [""RefSeq""]}]}","recordedit"
"Common:boolean_xref","{""and"": [{""source"": ""text_value"", ""choices"": [""yes""]}]}","recordedit"
"Common:boolean_xref","{""and"": [{""source"": ""text_value"", ""choices"": [""no""]}]}","recordedit"
"RNASeq:Experiment_Settings","{""and"": [{""source"": ""RID"", ""choices"": [""16-QK48""]}]}","recordedit"
"Common:boolean_xref","{""and"": [{""source"": ""text_value"", ""choices"": [""yes""]}]}","recordedit"
"Vocab:Alignment_Format",NULL,"recordedit"
"Vocab:Alignment_Format",NULL,"recordedit"
"Vocab:Alignment_Format",NULL,"recordedit"
"Vocab:Alignment_Format",NULL,"recordedit"
"Vocab:Alignment_Format",NULL,"recordedit"
"Vocab:Aligner",NULL,"recordedit"
"Vocab:Aligner",NULL,"recordedit"
"Vocab:Aligner",NULL,"recordedit"
"Vocab:Aligner",NULL,"recordedit"
"Vocab:Aligner",NULL,"recordedit"
"Vocab:Reference_Genome",NULL,"recordedit"
"Vocab:Reference_Genome",NULL,"recordedit"
"Vocab:Reference_Genome",NULL,"recordedit"
"Vocab:Reference_Genome",NULL,"recordedit"
"Vocab:Reference_Genome",NULL,"recordedit"
"Vocab:Library_Type",NULL,"recordedit"
"Vocab:Library_Type",NULL,"recordedit"
"Vocab:Library_Type",NULL,"recordedit"
"Vocab:Library_Type",NULL,"recordedit"
"Vocab:Library_Type",NULL,"recordedit"
"Protocol:Reference","{""and"": [{""source"": ""Category"", ""choices"": [""Library construction protocol""]}]}","recordedit"
"Protocol:Reference","{""and"": [{""source"": ""Category"", ""choices"": [""Library construction protocol""]}]}","recordedit"
"Protocol:Reference",NULL,"recordedit"
"Protocol:Reference",NULL,"recordedit"
"Protocol:Reference",NULL,"recordedit"
"Protocol:Reference",NULL,"recordedit"
"Protocol:Reference","{""and"": [{""search"": [""28496395""], ""source"": ""*""}]}","recordedit"
"Protocol:Reference","{""and"": [{""search"": [""28496395""], ""source"": ""*""}]}","recordedit"
"Protocol:Reference",NULL,"recordedit"
"Vocab:Sequencing_Platform",NULL,"recordedit"
"Vocab:Sequencing_Platform",NULL,"recordedit"
"Vocab:Sequencing_Platform",NULL,"recordedit"
"Vocab:Sequencing_Platform",NULL,"recordedit"
"Vocab:Sequencing_Platform",NULL,"recordedit"
"RNASeq:Experiment_Settings",NULL,"recordedit"
"RNASeq:Replicate","{""and"": [{""source"": ""RID"", ""choices"": [""16-QK48""]}]}","recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Common:Gene",NULL,"recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Gene_Expression:Image",NULL,"recordedit"
"Vocabulary:Anatomy",NULL,"recordedit"
"RNASeq:Replicate",NULL,"recordedit"
"RNASeq:File","{""and"": [{""source"": ""RID"", ""choices"": [""16-QK4C""]}]}","recordedit"
"Vocab:File_Type",NULL,"recordedit"
"Vocab:File_Type",NULL,"recordedit"
"Vocab:File_Type",NULL,"recordedit"
"Vocab:File_Type",NULL,"recordedit"
"Vocab:File_Type",NULL,"recordedit"
"RNASeq:File",NULL,"recordedit"
"RNASeq:Replicate","{""and"": [{""source"": ""RID"", ""choices"": [""16-QK48""]}]}","recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Common:Gene",NULL,"recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Gene_Expression:Image",NULL,"recordedit"
"Vocabulary:Anatomy",NULL,"recordedit"
"RNASeq:Replicate",NULL,"recordedit"
"RNASeq:File","{""and"": [{""source"": ""RID"", ""choices"": [""16-QK4G""]}]}","recordedit"
"Vocab:File_Type",NULL,"recordedit"
"Vocab:File_Type",NULL,"recordedit"
"Vocab:File_Type",NULL,"recordedit"
"Vocab:File_Type",NULL,"recordedit"
"Vocab:File_Type",NULL,"recordedit"
"RNASeq:File",NULL,"recordedit"
"RNASeq:Replicate","{""and"": [{""source"": ""RID"", ""choices"": [""16-QK48""]}]}","recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Common:Gene",NULL,"recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Vocab:File_Type",NULL,"recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Gene_Expression:Specimen",NULL,"recordedit"
"Gene_Expression:Image",NULL,"recordedit"
"Vocabulary:Anatomy",NULL,"recordedit"
"RNASeq:Replicate",NULL,"recordedit"
"RNASeq:File","{""and"": [{""source"": ""RID"", ""choices"": [""16-QK4M""]}]}","recordedit"
"Vocab:File_Type",NULL,"recordedit"
"Vocab:File_Type",NULL,"recordedit"
"Vocab:File_Type",NULL,"recordedit"
"Vocab:File_Type",NULL,"recordedit"
"RNASeq:File",NULL,"recordedit"
"RNASeq:Experiment","{""and"": [{""source"": ""RID"", ""choices"": [""16-QK48""]}]}","recordedit"
"RNASeq:Experiment",NULL,"recordedit"
"Vocab:Alignment_Format","{""and"": [{""source"": ""Name"", ""choices"": [""bam""]}]}","recordedit"
"Common:boolean_xref","{""and"": [{""source"": ""text_value"", ""choices"": [""yes""]}]}","recordedit"
"Common:boolean_xref","{""and"": [{""source"": ""text_value"", ""choices"": [""no""]}]}","recordedit"
"Vocab:Sequencing_Platform","{""and"": [{""source"": ""Name"", ""choices"": [""NextSeq500""]}]}","recordedit"
"Vocab:Aligner",NULL,"recordedit"
"Vocab:Transcriptome_Model","{""and"": [{""source"": ""Name"", ""choices"": [""RefSeq""]}]}","recordedit"
"Vocab:File_Type","{""and"": [{""source"": ""Name"", ""choices"": [""bigWig""]}]}","recordedit"
"Common:boolean_xref","{""and"": [{""source"": ""text_value"", ""choices"": [""yes""]}]}","recordedit"
"Common:boolean_xref","{""and"": [{""source"": ""text_value"", ""choices"": [""no""]}]}","recordedit"
"RNASeq:Experiment_Settings","{""and"": [{""source"": ""RID"", ""choices"": [""16-QK4R""]}]}","recordedit"
"Common:boolean_xref","{""and"": [{""source"": ""text_value"", ""choices"": [""yes""]}]}","recordedit"
"Vocab:Alignment_Format",NULL,"recordedit"
"Vocab:Alignment_Format",NULL,"recordedit"
"Vocab:Alignment_Format",NULL,"recordedit"
"Vocab:Alignment_Format",NULL,"recordedit"
"Vocab:Alignment_Format",NULL,"recordedit"
"Vocab:Aligner",NULL,"recordedit"
"Vocab:Aligner",NULL,"recordedit"
"Vocab:Aligner",NULL,"recordedit"
"Vocab:Aligner",NULL,"recordedit"
"Vocab:Reference_Genome",NULL,"recordedit"
"Vocab:Reference_Genome",NULL,"recordedit"
"Vocab:Reference_Genome",NULL,"recordedit"
"Vocab:Reference_Genome",NULL,"recordedit"
"Vocab:Reference_Genome",NULL,"recordedit"
"Vocab:Library_Type",NULL,"recordedit"
"Vocab:Library_Type",NULL,"recordedit"
"Vocab:Library_Type",NULL,"recordedit"
"Vocab:Library_Type",NULL,"recordedit"
"Vocab:Library_Type",NULL,"recordedit"
